year,spotify_song_id,chords,artist_id
2011,31trJ0p6jSrc4UTceABL0o,<intro_1> Amin E Amin E <verse_1> Amin Dmin Amin Dmin <chorus_1> C Cmaj7 A C Cmaj7 A F D7 G E <interlude_1> Amin E Amin E7 Amin F Dmin Bmin Amin <verse_2> Dmin Amin Dmin E Dmin Bmin <chorus_2> C Cmaj7 A C Cmaj7 A F Dmin G E <interlude_2> Amin E Amin E7 <verse_3> Amin F E Dmin E Amin F E Dmin G <chorus_3> C Cmaj7 A C Cmaj7 A F D7 G E Amin <outro_1> E A,artist_11
1978,4mDT3PTfUgwEo8C8ykUxkS,<intro_1> B A B A B <verse_1> A B A B A B A Fs G Cadd9/F G Cadd9/F G Cadd9/F G Cadd9/F G <instrumental_1> A G A G D <chorus_1> A G A D A G A D A G A D A E D G Cadd9/F <instrumental_2> B A B A B <verse_2> A B A B A B A Fs G Cadd9/F G Cadd9/F G Cadd9/F G Cadd9/F G <instrumental_3> A G A G D <chorus_2> A G A D A G A D A G A D A E D G Cadd9/F <instrumental_4> B A B A B <verse_3> A B A B A B A Fs G Cadd9/F G Cadd9/F G Cadd9/F G Cadd9/F G <instrumental_5> A G A G D <chorus_3> A G A D A G A D A G A D A E D G Cadd9/F F D,artist_226
2023,5kG79iNNWnQARflxo1l6ae,<verse_1> Amin F C E Amin F C E <chorus_1> Amin F C G Amin F C G Amin F C G Amin F C G Amin <verse_2> F C E Amin F C G Dmin F C G Dmin F G <chorus_2> Amin F C G Amin F C G Amin F C G Amin F C G <bridge_1> Amin F C G Amin F G Amin F C G Amin F C G Amin <instrumental_1> F C G <chorus_3> Amin F C G Amin F C G Amin F C G Amin F C G Amin,artist_670
2023,5coGRpcrHdoLBuTLAeKGxu,<intro_1> G C <verse_1> Gmaj7 C Bmin C Gmaj7 C Bmin C Emin D Cmaj7 Amin Bmin Emin D Cmaj7 Amin Bmin Emin <chorus_1> G C Amin D Bmin Emin Amin Bmin C G C <verse_2> G C Bmin C Emin D Cmaj7 Amin Bmin Emin D Cmaj7 Amin Bmin Emin <chorus_2> G C Amin D Bmin Emin Amin Bmin C Amin <bridge_1> D Emin C Cmaj7 <chorus_3> G C Amin D Bmin Emin Amin Bmin C G C G,artist_671
2016,6kiBHtPe8GfNhLygAO2jiv,<chorus_1> E Gs Fsmin A B E <verse_1> Gs Fsmin A B E <bridge_1> A E A E B <chorus_2> E Gs Fsmin A B E <solo_1> Gs Fsmin A B E Gs Fsmin A B E <bridge_2> A E A E B <chorus_3> E Gs Fsmin A B E,artist_672
2018,2532PzpPlJvS25Gd04BGx4,<intro_1> Emin C Emin C <verse_1> Emin C Emin C <interlude_1> Emin C <verse_2> Emin C Emin C D C D C G <chorus_1> C D C <interlude_2> Emin G C Emin G C <verse_3> Emin C Emin C D C D C G <chorus_2> C D C <chorus_3> G C D C <outro_1> Emin G C Emin G C Emin G C Emin C Emin C,artist_22
2018,7LD81Yw0rPSTJtwgqBXesC,<intro_1> Fsmin7 Gmaj7 Fsmin7 Gmaj7 Fsmin7 Gmaj7 Fsmin7 Gmaj7 Fsmin7 Gmaj7 Fsmin7 <verse_1> Gmaj7 Fsmin7 Gmaj7 Fsmin7 <chorus_1> Emin Fsmin7 Cmaj7/G Bmin7 A/Cs Emin Fsmin7 Cmaj7/G Bmin7 A/Cs <instrumental_1> Gmaj7 Fsmin7 Gmaj7 Fsmin7 <verse_2> Gmaj7 Fsmin7 Gmaj7 Fsmin7 <chorus_2> Emin Fsmin7 Cmaj7/G Bmin7 A/Cs Emin Fsmin7 Cmaj7/G Bmin7 A/Cs <outro_1> Emin Fsmin7 Cmaj7/G Bmin7 A/Cs Emin Fsmin7 Cmaj7/G Bmin7 A/Cs,artist_673
2022,1W1d1dq6iEtC1zUD7F363X,<verse_2> C Amin G C Amin F C Amin G C Amin F <verse_3> C Amin G C Amin F C Amin F G C Amin F <verse_4> C Amin G C Amin F C Amin G C Amin F <interlude_1> Dmin7 F Dmin7 F Dmin7 F C Amin F G F Dmin7 F Dmin7 F C Amin F <verse_5> C Amin G C Amin F C Amin G C Amin F <verse_6> C Amin G C Amin F C Amin G C Amin F <verse_7> C Amin G C Amin F C Amin G C Amin F <instrumental_1> C Amin G Cmaj7 Amin F C Amin G Cmaj7 Amin F,artist_674
2022,7K8lqMfMFl8Q2aqcCwnDCb,<intro_1> Bmin G Emin A <verse_1> Bmin G Bmin Emin Bmin G Emin Bmin <chorus_1> A Emin Bmin A Emin Bmin A G Bmin A G Bmin G Emin A <verse_2> Bmin G Bmin Emin Bmin G Emin Bmin <chorus_2> A Emin Bmin A Emin Bmin A G Bmin A G Bmin G Emin A <verse_3> Bmin G Bmin Emin Bmin G Emin Bmin <chorus_3> A Emin Bmin A Emin Bmin A G Bmin A G Bmin G Emin A <verse_4> Bmin G Bmin Emin Bmin Emin Bmin G Emin Bmin <chorus_4> A Emin Bmin A Emin Bmin A G Bmin A G Bmin G Emin A,artist_676
1971,0VG5YnN8MmNqqu1iMyxfRh,<intro_1> B7 <verse_1> E7 A7 D7 F7 G7 E7 A7 D7 F7 G7 E7 A7 Db7 C7 B7 Bb7 A7 C7 G7 <verse_2> A7 D7 G7 A7 D7 A7 D7 F7 G7 E7 A7 D7 F7 G7 E7 A7 D7 Db7 C7 B7 Bb7 A7 F7 D7 G7 A7 D7 <interlude_1> G7 D7 A7 E7 A7 D7 G7 E7 A7 D7 F7 G7 E7 A7 D7 Db7 C7 B7 Bb7 A7 F7 D7 G7 <outro_1> A7 D7 G7 D7 G7 D7 G7 D7 G7,artist_677
2021,4XAIeTN6lGCmd6hy0cdQWh,<intro_1> Emin G D C Emin G D C Emin <verse_1> G D C Emin G D C Emin <chorus_1> Amin Emin G D Dsus4 C Emin <verse_2> G D C Emin G D C Emin <chorus_2> Amin Emin G D Dsus4 C Emin <verse_3> G D C Emin G D C Emin <chorus_3> Amin Emin G D Dsus4 C Emin <verse_4> G D C Emin <chorus_4> Amin Emin G D Dsus4 C Emin,artist_676
2023,5F0Srwhpjpqt1KxyI1cDy1,<intro_1> A Csmin7 Bmin7 Dmin7 <verse_1> A Asus4 Csmin7 Cmin7 Bmin7 Dmin7 A Csmin7 Cmin7 Bmin7 Dmin7 <verse_2> A Csmin7 Bmin7 Dmin7 A Csmin7 Bmin7 Dmin7 <verse_3> A Csmin7 Cmin7 Bmin7 Dmin7 A Csmin7 Cmin7 Bmin7 Dmin7 <bridge_1> Bmin7 C E Fs <verse_4> B Dsmin7 Dmin7 Csmin7 Emin7 B Dsmin7 Dmin7 Csmin7 Dmin7 B Dsmin7 Dmin7 Csmin7 Dmin7,artist_678
2023,7qMn3zc9jKwL99gt3YVnPg,<instrumental_1> Cmin Gs As <verse_1> Cmin As Gs As Cmin Gs As Cmin As Gs As Cmin As Gs As Cmin As Gmin Gs As Cmin As Gmin Gs As Cmin As Gs As Cmin As Gs As Cmin <interlude_1> Gs As <verse_2> Ds As Gs As Ds As Gs As Gmin Gs As Cmin As Gmin Gs As Cmin As Gs As Cmin As Gs As Cmin <interlude_2> Gs As <verse_3> Ds As Gs As Ds As Gs As Gmin Gs As Cmin As Gmin Gs As Cmin As Gs As Cmin As Gs As Cmin,artist_555
2015,4cvFDemd1TVYV0JXgUAJlu,<intro_1> E <chorus_1> Emin A G Fsmin Emin A G Fsmin <verse_1> Emin A D Csmin Emin D Emin A D Csmin Emin D Emin <chorus_2> A D Csmin Emin D Emin A D Csmin Emin D Emin <verse_2> A Bmin A G Emin A Emin A Emin A D Csmin Emin D Emin A D Csmin Emin D Emin <chorus_3> A D Csmin Emin D Emin A D Csmin Emin D Emin,artist_158
2016,58wpyLVYf92yK5irWUwtuP,Bmaj7 Cs7 Fs Fsaug Bmaj7 Cs7 Bmaj7 Cs7 Bmaj7 Cs7 Bmaj7 Cs7 Bmaj7 Cs7 Bmaj7 Cs7 Fs Fsaug Fs Fsaug Fs Fsaug Fs Fsaug Fs Fsaug Fs Fsaug Fs Fsaug Bmaj7 Cs7 Bmaj7 Cs7 Bmaj7 Cs7 Bmaj7 Cs7 Bmaj7 Cs7 Bmaj7 Cs7 Bmaj7 Cs7 Bmaj7 Cs7 Bmaj7 Cs7 Bmaj7 Cs7 Fs Cs7 Fs Cs7 Fs Cs7 Fs Cs7 Fs Cs7 Fs Cs7 Fs Cs7 Fs Cs7 Fs,artist_397
2021,4AdoufaT15nd4nF46HIlGv,<intro_1> C Amin F G Amin <verse_1> C Amin G F Amin C Amin G F Amin <verse_2> C Amin G F Amin C Amin G F Amin <verse_3> C Amin G F Amin C Amin G F Amin <verse_4> C Amin G F Amin C Amin G F Amin <outro_1> C Amin F G Amin,artist_679
2018,5yZFo8mudvpi6vQ06A59ap,<verse_1> E A E A E A E A <chorus_1> G A E G A E G A E G A E <verse_2> A E A E A E A <chorus_2> G A E G A E G A E G A E <verse_3> G A E G A E G A E <chorus_3> G A E G A E G A E G A E,artist_680
2022,33x7mxFb8QfYTvbeNurMhW,<intro_1> D G A <verse_1> D Fs G Gmin D Fs G Gmin <chorus_1> Fsmin Bmin Fsmin Bmin G Gmin D <verse_2> Fs G Gmin D Fs G Gmin <chorus_2> Fsmin Bmin Fsmin Bmin G Gmin <bridge_1> Emin D Emin D Emin E Gmin Fsmin A Aaug <chorus_3> Fsmin Bmin Fsmin Bmin Fsmin Bmin G A D G <outro_1> A D G A D G A Bmin G Gmin D G A,artist_681
2011,2LD3rjz9OehtaWel47cRiv,<intro_1> C/G G C <verse_1> F/G C Gmin C7 F C/E Dmin G Dmin G7 C F/G C Gmin Gbmajs911s Fadd13 Emin7 Dmin Fmin C G C F/G C Gmin C7 F C/E Dmin G Dmin G7 <instrumental_1> C F/G C F/G <verse_2> C Gmin Gbmajs911s F Emin Dmin7 G Emin Dmin G7 C F/G C Gmin Gbmajs911s Fadd13 Emin7 Dmin Fmin C G Gmin C7 <chorus_1> F C D G C F Dmin C G C F/G C F Dmin G G7b9 C G C F Dmin G C,artist_682
2018,0bVMFNFPAMSExMjgPr4op9,<intro_1> B Dsmin E B Dsmin E B <verse_1> Dsmin E B Dsmin E B Csmin E B Fs Csmin E B Fs <chorus_1> B Fs E B Fs E B Fs E B Fs E B <bridge_1> Fs E B Fs E B Fs E B Fs E B,artist_684
2023,0EBfnjo1xiKsfZLpuJ3lkH,G G/Fs Emin C D/Fs D G G/Fs Emin7 G G/Fs Emin7 G G/Fs Emin7 C D/Fs G G/Fs Emin7 C D/Fs G G/Fs Emin7 C D/Fs G G/Fs Emin7 C D G G/Fs Emin7 G G/Fs Emin7 G G/Fs Emin7 C D/Fs G G/Fs Emin7 C D/Fs G G/Fs Emin7 C D/Fs G G/Fs Emin7 C D G G/Fs Emin7 G G/Fs Emin7 C D Emin D C Emin D C G G/Fs Emin7 C D/Fs G G/Fs Emin7 C D G G/Fs Emin7 G G/Fs Emin7 G,artist_685
2014,0QZfbZS2g7bSTaA3zzZTn2,<verse_1> A D A D A <chorus_1> Dmin <bridge_1> Emin G <verse_2> A D A D A Dmin <bridge_2> Emin G A D A Dmin,artist_687
2022,4xjMj1AuPVcxmBmiGcHUJI,<intro_1> C F Amin C F Amin C F Amin C F Amin C F Amin C F Amin C F Amin C F Amin C F Amin C F Amin C F Amin C F Amin C F Amin C F Amin C F Amin C F Amin C Amin G F C Amin G F C Dmin G C Dmin G C Dmin G C,artist_689
1959,2gNQs1h0GPpBE0XMh4r0e2,<intro_1> C Amin F G <verse_1> C Amin F G C Amin F G C F C <bridge_1> F C C7 F G <verse_2> C Amin F G C F C <instrumental_1> G C Amin F G C Amin F G C F C <verse_3> Amin F G C F G <outro_1> C Amin F G C Amin,artist_690
1972,55RqYHoXTSDVOhppexBa7C,<intro_1> E A Fs B <verse_1> E A Fs E A Fs B E A Fs B Gs Csmin B A Csmin B A Csmin B A E G D A B <verse_2> E A Fs E A Fs B E A Fs B Gs Csmin B A Csmin B A Csmin B A E G D A B A B A B A <verse_3> E A Fs B E A Fs B E A Fs Gs Csmin B A Csmin B A Csmin B A E G D A B <verse_4> E A Fs E A Fs B E A Fs B Gs Csmin E7 A Fs B E7,artist_384
2019,6bLY3BfK0TC1H7kK2nj377,<verse_1> E C G Bmin Amin C G D G D <verse_2> E C G Bmin Amin C G D G D C D G <chorus_1> C G Dmin C G Bmin Emin A A/G A/Fs F C G <solo_1> Dmin F C Dmin F C Bmin/Fs G G/A B7 Bmin/Fs G G/A B7 Bmin/Fs G G/A G F Emin <verse_3> C G Bmin Amin C G D G D <verse_4> E C G Bmin Amin C G D G D C D G <chorus_2> C G Dmin C G Bmin Emin A A/G A/Fs F C G <solo_2> Dmin F C Dmin F C Bmin Emin Bmin Emin Bmin Emin Fs7 C G Dmin C G Bmin Emin A A/G A/Fs F C G Bmin Emin Bmin Emin Bmin Emin Fs7 Bmin Emin Bmin Emin Bmin Emin Fs7 <chorus_3> C G Dmin C G Bmin Emin A A/G A/Fs F C G F C G,artist_693
2006,4eLiCbi2F95U6mMOqtyU1H,<verse_1> E E7 B7 E E7 A E B7 E <verse_2> B7 E A E B7 E <verse_3> B7 E E7 E A E B7 E <verse_4> B7 E A E B7 E <verse_5> B7 E A E B7 E,artist_694
2021,7od4R4bHKFDMxFIcF4Wuiz,<verse_1> Gmin Bb F Gmin Bb Cmin Eb Gmin Bb Gmin G Gmin Cmin Eb Gmin <chorus_1> Cmin F Gmin Eb Cmin Gmin F Eb Cmin F Gmin Eb Cmin F Gmin F Eb <verse_2> Gmin G Gmin Bb Cmin Eb Gmin G Gmin G Gmin Bb Cmin Eb Gmin <chorus_2> Cmin F Gmin Eb Cmin F Gmin F Eb Cmin F Gmin Eb Cmin F Gmin F Ebmaj7 Gmin Eb Bb Cmin F Gmin F Eb Cmin F Gmin Eb Cmin F Gmin F Eb Cmin F Gmin Eb Cmin F Gmin F Eb Cno3d,artist_696
2009,2vcOi59dzYGD4E1xgvtDmr,<intro_1> E <verse_1> Csmin E Csmin Fsmin B <verse_2> E Csmin E Csmin Fsmin B Amin <chorus_1> D G C Amin B E <verse_3> Csmin E Csmin Fsmin B Amin <chorus_2> D G C Amin B E,artist_698
2009,4gjOyTfiKNpl5XI5yBHORh,<intro_1> Cmin <chorus_1> C F As C F As C Cmin <chorus_2> C F As C F As C F As C F As C <outro_1> As C,artist_698
1993,3A2oK3K75xAtvSmm9Tsli2,D G D G D G D G D G D G D G D G D G Bmin G Bmin G Bmin Asus4 A D G D G D G D G D G Gsus4 D G D G D G D G D G Bmin G Bmin A D G D G D G D G Bmin Bmin7 A Asus4 G Gsus4 Emin Emin7 A Bmin7 A Asus4 G Gsus4 Emin Emin7 A D G D G D G D G D G D G D Bmin Asus4 G D Bmin Asus4 G D,artist_699
2021,7MwsAI48swwEfoV8cAw1Qh,<intro_1> Cmin Ds Fmin Gs Cmin Ds Gs Fmin <verse_1> Cmin Ds Fmin Gs Cmin Ds Gs Fmin Cmin Ds Fmin Gs Cmin Ds Gs Fmin <chorus_1> Cmin Ds Fmin Cmin Ds Fmin <interlude_1> Cmin Ds Fmin Gs Cmin Ds Gs Fmin <verse_2> Cmin Ds Fmin Gs Cmin Ds Gs Fmin Cmin Ds Fmin Gs Cmin Ds Gs Fmin <chorus_2> Cmin Ds Fmin Cmin Ds Fmin <interlude_2> Cmin Ds Fmin Gs Cmin Ds Fmin Gs Cmin Ds Gs Fmin Cmin Ds Fmin Gs Cmin Ds Gs Fmin <interlude_3> Cmin Ds Fmin <interlude_4> Cmin Ds Fmin Gs <verse_3> Cmin Ds Fmin Gs Cmin Ds Gs Fmin Cmin Ds Fmin Gs Cmin Ds Gs Fmin <chorus_3> Cmin Ds Fmin Cmin Ds Fmin Cmin Ds Fmin Cmin Ds Fmin <outro_1> Cmin Ds Fmin Gs Cmin Ds Gs Fmin,artist_700
2022,56dlmn5paX5qRk0zIUY9ot,<intro_1> Emin <verse_1> D Emin D Emin D C D Emin <verse_2> D Emin D Emin D C D Emin <chorus_1> G D <verse_3> Emin D Emin D Emin D C D Emin <chorus_2> G D <verse_4> Emin D Emin D Emin D C D Emin <chorus_3> G D <outro_1> Emin,artist_701
2023,4feXoNIMVywJSaiMNXfFgk,<verse_1> G Bmin7 Amin7 D7 G Bmin7 Amin7 D7 <chorus_1> G Bmin7 Amin7 Cmin D7 <verse_2> G Bmin7 Amin7 D7 G Bmin7 Amin7 D7 <chorus_2> G Bmin7 Amin7 Cmin D7 <bridge_1> G Gmin7 C7 D7 <bridge_2> G Bmin7 G Bmin7 Amin7 D7 <chorus_3> G Bmin7 Amin7 Cmin D7 G Bmin7 Amin7 Cmin D7 G Bmin7 Amin7 Cmin D7,artist_703
2022,2HS9sXyY0uqmPwlwadPfPp,<intro_1> E Emaj7 A B Emaj7 <verse_1> E Emaj7 A B E Emaj7 A B Emaj7 Fdim Fsmin Amin <chorus_1> E Emaj7 A B E A Amin E Fsmin A B E <interlude_1> Emaj7 A B Emaj7 <verse_2> E Emaj7 A B E Emaj7 A B Emaj7 Fdim Fsmin Amin <chorus_2> E Emaj7 A B E A Amin E Fsmin A B Csmin <interlude_2> Gsmin Csmin Gsmin Gaug Fsmin B Emaj7 Csmin A B E <chorus_3> Emaj7 A B E A Amin E Fsmin A B E Fsmin A B Csmin Fsmin A B Emaj7,artist_704
2022,0uytmRdp92fkllk6CG8e3U,<intro_1> Bbmin Ebmin <verse_1> Bbmin Ebmin Bbmin Ebmin <chorus_1> Fmin Ebmin Fmin Ebmin Fmin Ebmin Bbmin Ebmin <verse_2> Bbmin Ebmin Bbmin Ebmin <chorus_2> Fmin Ebmin Fmin Ebmin Fmin Ebmin <outro_1> Bbmin Ebmin,artist_706
2006,3HlE9x8NXWlM3rxN52HHs7,<intro_1> C G7 <chorus_1> C G7 C G7 <verse_1> C G7 C G7 C G7 C Gmin Bb F G <chorus_2> C G7 C G7 <verse_2> C G7 C G7 C G7 C Gmin Bb F G <chorus_3> C G7 C G7 <verse_3> C G7 C G7 C G7 C Gmin Bb F G <chorus_4> C G7 C G7 C G7 C G7,artist_707
2013,7KQRXFr7yzODUNyabU2tma,<intro_1> E Asus2 E Asus2 <verse_1> E Asus2 E Asus2 E Asus2 E B E Asus2 E Asus2 E Asus2 E B Csmin B Asus2 Csmin B Asus2 <verse_2> E Asus2 E Asus2 E Asus2 E Asus2 E B E Asus2 E Asus2 E Asus2 E B Csmin B Asus2 Csmin B Asus2,artist_708
2022,0ROclFeA0EzuaM3xQDqM6O,<intro_1> C Gmaj13 Amin Fmaj7 C Gmaj13 Amin Fmaj7 C Gmaj13 Amin Fmaj7 <chorus_1> Amin Fmaj7 C Emin Amin Fmaj7 C Emin Amin Fmaj7 C Emin <verse_1> C Gmaj13 Amin Fmaj7 C Gmaj13 Amin Fmaj7 C Gmaj13 Amin Fmaj7 C Gmaj13 Amin Fmaj7 C Gmaj13 Amin Fmaj7 C Gmaj13 Amin Fmaj7 C Gmaj13 Amin Fmaj7 <chorus_2> Amin Fmaj7 C Emin Amin Fmaj7 C Emin Amin Fmaj7 C Emin <interlude_1> C Gmaj13 Amin Fmaj7 Amin Fmaj7 C Emin <verse_2> C Gmaj13 Amin Fmaj7 C Gmaj13 Amin Fmaj7 C Gmaj13 Amin Fmaj7 C Gmaj13 Amin Fmaj7 C Gmaj13 Amin Fmaj7 C Gmaj13 Amin Fmaj7 C Gmaj13 Amin Fmaj7 <chorus_3> Amin Fmaj7 C Emin Amin Fmaj7 C Emin Amin Fmaj7 C Emin Amin,artist_709
2016,4J1uVtdKwrA56OxIImJF2f,<intro_1> D A D G D A D <verse_1> A D G D A D G D A D G D A D G <chorus_1> D A Bmin G D A D A Bmin G A E D G D G <verse_2> D A D G D A D G D A D G D A D G <chorus_2> D A Bmin G D A D A Bmin G A E D G D <interlude_1> G D G D G <verse_3> D A D G D A D G D A D G D A D G E B Csmin A D B E B Csmin A B Csmin A B E B E A E B E,artist_710
2022,4ejRrZdatMUQUJMZ6b50mj,<intro_1> Dmin <verse_1> Gmin A Dmin Gmin A Dmin Gmin A Bb A <chorus_1> Dmin Bb F C Dmin Bb Gmin C Dmin Bb F C Dmin Bb Gmin C F C/E Gmin Bb C Dmin Bb F C Dmin Bb Gmin C Dmin <verse_2> Gmin A Dmin Gmin A Bb A <chorus_2> Dmin Bb F C Dmin Bb Gmin C Dmin Bb F C Dmin Bb Gmin C F C/E Gmin Bb C Dmin Bb F C Dmin Bb Gmin C Dmin <bridge_1> Bb A Dmin Bb F C <chorus_3> Emin C G D Emin C Amin D Emin C G D Emin C Amin D G D/Fs Amin C D Emin C G D Emin C Amin D Emin,artist_711
2022,0EPgoZQMTGf971RB2OwvqT,<intro_1> D D7 G C D D7 G C <verse_1> G C G C G C G C G C G Bmin C Bmin G Bmin C <chorus_1> G C G C G C G C <bridge_1> G Emin Bmin G Emin Bmin G Emin Bmin C G Bmin C Bmin G Bmin C <chorus_2> G C G C G C G C <bridge_2> G Emin Bmin G Emin Bmin G Emin Bmin C G,artist_709
2014,4CNzmHSjozf4cwXuTKy9Ks,D Emin7 Fsmin7 G A C Bmin7 D Emin7 Fsmin7 G D Emin7 G Fsmin7 Aadd13 Bsus4 Dsus4 Cssus4 Aadd13 Bsus4 Dsus4 Cssus4 D Emin7 Fsmin7 G D Emin7 G Fsmin7 D Emin7 Fsmin7 G D Emin7 G Fsmin7 Emin7 D Fsmin7 G A Emin7 D Fsmin7 G A D Emin7 Fsmin7 G D Emin7 G Fsmin7 D Emin7 Fsmin7 G D Emin7 G Fsmin7 Emin7 D Fsmin7 G A Emin7 D Fsmin7 G A C Bmin7 C Bmin7 C Bmin7 D Emin7 Fsmin7 G D Emin7 G Fsmin7 Emin7 D Fsmin7 G A Emin7 D Fsmin7 G A C,artist_712
2023,3pGjK63kArjz5F0WD0pfDf,<intro_1> B Gsmin7 Eadd9 <verse_1> B Gsmin7 Eadd9 B Gsmin7 Eadd9 B Gsmin7 Eadd9 B Gsmin7 Eadd9 Fs Eadd9 Fs Eadd9 <chorus_1> B Gsmin7 Eadd9 B Gsmin7 Eadd9 B Gsmin7 Eadd9 <verse_2> B Gsmin7 Eadd9 B Gsmin7 Eadd9 B Gsmin7 Eadd9 B Gsmin7 Eadd9 Fs Eadd9 Fs Eadd9 <chorus_2> B Gsmin7 Eadd9 B Gsmin7 Eadd9 B Gsmin7 Eadd9 B Gsmin7 Eadd9 <bridge_1> B Bsus2/Cs B/Ds Bsus4/E B Bsus2/Cs B/Ds Bsus4/E B Bsus2/Cs B/Ds Bsus4/E B <chorus_3> Gsmin7 Eadd9 B Gsmin7 Eadd9 B Gsmin7 Eadd9 B Gsmin7 Eadd9 B,artist_713
2022,5uiv7eDJGMj47yg59HT4xW,<intro_1> Gmin Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin <chorus_1> Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin <chorus_2> Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin <outro_1> Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin Cmin Dmin Gmin,artist_714
2022,49QUGO3wSMymcUIdCTKaao,<intro_1> Cmaj7 D Emin <chorus_1> Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin <verse_1> Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin <chorus_2> Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 <bridge_1> D G Cmaj7 D G Cmaj7 D G Cmaj7 D G Cmaj7 D G Cmaj7 D G Cmaj7 D G Cmaj7 D G Cmaj7 D G Cmaj7 D G Cmaj7 D G Cmaj7 D G Cmaj7 D G <chorus_3> Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin Cmaj7 D Emin <outro_1> Cmaj7 D Emin,artist_709
2021,4bYlbqgOoIRR8WB7zEhaA0,<intro_1> Dsus2 D Dsus2 D Dsus2 D Dsus2 D Dsus2 D Dsus2 D Dsus4 G Dsus2 D Dsus2 D Dsus2 D Dsus2 D Dsus2 D Dsus2 D Dsus4 G <verse_1> D G D G C D C D C D A7 A7sus4 <chorus_1> D G D G D G Bmin7 Emin7 D <instrumental_1> Dsus2 D Dsus2 D Dsus2 D Dsus2 D Dsus2 D Dsus2 D Dsus4 G <verse_2> D G D G C D C D C D A7 A7sus4 <chorus_2> D G D G D G Bmin7 Emin7 D <solo_1> Dsus2 D Dsus2 D Dsus2 D Dsus2 D Dsus2 D Dsus2 D Dsus4 G Dsus2 D Dsus2 D Dsus2 D Dsus2 D Dsus2 D Dsus2 D Dsus4 G <bridge_1> D G D G D G A7 A7sus4 <chorus_3> D G D G D G Bmin7 Emin7 D G D G Bmin7 Emin7 D G D,artist_716
1999,6ZARNEGxGLwFUc3ehBAxXf,<intro_1> Bmin G Bmin Cmin Bmin Fs Bmin Cmin Bmin Fs Bmin <verse_1> G Bmin Cmin Bmin Fs Bmin Cmin Bmin Fs Bmin <verse_2> G Bmin Cmin Bmin Fs Bmin Cmin Bmin Fs Bmin <verse_3> G Bmin Cmin Bmin Fs Bmin Cmin Bmin Fs Bmin <verse_4> G Bmin Cmin Bmin Fs Bmin Cmin Bmin Fs Bmin,artist_717
2012,2AvvsmGQiPlAxsZNv7vlJA,<intro_1> D B7 Fs B7 Emin7 Ds7 D A7 E7 A7 D7 Fs7 B7 Emin B7 Emin B7 Emin A D Csmin Fs7 B7 Emin B7 Emin B7 Emin G Gmin D C7 B7 E A D E A D Fs7 B7 Emin B7 Emin B7 Emin A7 D Fs7 B7 Emin B7 Emin B Emin G Gmin D C7 B7 E7 A7 D <solo_1> E A D Fs7 B7 Emin B7 Emin B7 Emin A7 D Fs Fs7 B7 Emin B7 E B7 Emin G Gmin D Fs7 B7 E A D B7 A D Fs Fs7 B7 Fsmin B Emin B7 Emin B7 A D Fs B Emin B Emin B Emin G Gmin D B7 G Gmin D C B7 E7 A7 D E7 A7 D E7 A7 D,artist_718
2019,1Y9gmx8b8MEGNtWojhnkOZ,<intro_1> G <verse_1> Emin G C G/B Amin G D Dsus4 D Dsus4 D G <verse_2> Emin G C G/B Amin G D Dsus4 D Dsus4 D G <chorus_1> Amin7 G/B C Csus4 C Csus4 C G C Csus4 C Csus4 C G Cmin G Cmin <instrumental_3> G <verse_3> Emin G C G/B Amin G D Dsus4 D Dsus4 D G <verse_4> Emin G C G/B Amin G D Dsus4 D Dsus4 D G <chorus_2> Amin7 G/B C Csus4 C Csus4 C G C Csus4 C Csus4 C G Cmin <instrumental_6> G <chorus_3> Amin7 G/B C Csus4 C Csus4 C G C Csus4 C Csus4 C G <outro_1> Cmin,artist_719
